chromosome	start	end	segVal	sample
17	40320001	42330000	2.32488101283141	IM_87
17	42330001	44220000	1.72251863528855	IM_87
17	44220001	47490000	3.04408038553074	IM_87
17	47490001	48990000	2	IM_87
17	48990001	51060000	2.66953982732981	IM_87
17	51060001	61530000	1.88349336132009	IM_87
17	61530001	65190000	5.2506411323253	IM_87
17	65190001	67830000	2.64918182687543	IM_87
17	67830001	68790000	3.55454313336577	IM_87
17	68790001	70080000	2.53194308011177	IM_87
17	70080001	70560000	3.08157116892468	IM_87
17	70560001	72660000	2.15342314476868	IM_87
17	72660001	75420000	2.81748601485083	IM_87
17	75420001	77130000	5.34693438828488	IM_87
17	77130001	77700000	3.87271478438137	IM_87
17	77700001	78600000	5.29703703259878	IM_87
17	78600001	81090000	2.9749028312348	IM_87
18	150001	4110000	3.81580212810473	IM_87
18	4110001	5880000	2.94581080039919	IM_87
18	5880001	11760000	3.5701308587031	IM_87
18	11760001	13830000	5.22750653159726	IM_87
18	13830001	19830000	3.47138119710021	IM_87
18	19860001	21090000	4.91610292455152	IM_87
18	21090001	22320000	5.82026791839873	IM_87
18	22320001	27090000	3.98012446098492	IM_87
18	27090001	28500000	3.24005684497476	IM_87
18	28500001	30270000	3.93437185887355	IM_87
18	30270001	30750000	5.35860500851785	IM_87
18	30750001	39480000	3.94321104065424	IM_87
18	39480001	39660000	6.01499796745295	IM_87
18	39660001	40590000	4.75619953613914	IM_87
18	40590001	45330000	4.19385750111739	IM_87
18	45330001	45900000	5.01145660535253	IM_87
18	45900001	46500000	6.74722921851258	IM_87
18	46500001	46830000	4.44285698469153	IM_87
18	46830001	68070000	2.50199044540428	IM_87
18	68070001	72120000	2	IM_87
18	72120001	73050000	3.05611257143647	IM_87
18	73050001	74940000	2.46348531731157	IM_87
18	74940001	76740000	1.86651668942339	IM_87
18	76770001	78030000	2.73094479703229	IM_87
19	270001	3330000	2.59979029682509	IM_87
19	3330001	3870000	3.88149966666889	IM_87
19	3870001	12750000	2.27647689320743	IM_87
19	12750001	13290000	3.69720858743912	IM_87
19	13290001	17160000	2	IM_87
19	17160001	19200000	2.56955840758131	IM_87
19	19200001	20700000	3.68140991288031	IM_87
19	20880001	29190000	2.89843061407495	IM_87
19	29190001	31020000	3.88442968455817	IM_87
19	31020001	59100000	2.62507834650044	IM_87
20	60001	2040000	2.79802708040932	IM_87
20	2040001	4440000	3.68858789647617	IM_87
20	4440001	7890000	2.45605662950817	IM_87
20	7890001	9270000	5.79956429736084	IM_87
20	9270001	20640000	2.9286690752812	IM_87
20	20640001	22890000	2.27647689320743	IM_87
20	22890001	29910000	2.851329682287	IM_87
20	29910001	32430000	4.66286721861356	IM_87
20	32430001	34110000	2.68739832730504	IM_87
20	34110001	34590000	3.63131485963476	IM_87
20	34590001	35640000	2.60357800968482	IM_87
20	35640001	40380000	2	IM_87
20	40380001	43170000	1.53396881664322	IM_87
20	43170001	45180000	2	IM_87
20	45180001	58530000	2.75667672351686	IM_87
20	58530001	60450000	2	IM_87
20	60450001	62910000	2.70785975536547	IM_87
21	15480001	19770000	3.19369714436339	IM_87
21	19770001	29730000	2.15579077505014	IM_87
21	29730001	33600000	1.57351662428926	IM_87
21	33600001	34020000	2.27647689320743	IM_87
21	34020001	40620000	3.44336093483212	IM_87
21	40620001	42510000	2.78637499095576	IM_87
21	42510001	4.5e+07	3.73032643010252	IM_87
21	45000001	48090000	4.63139936947767	IM_87
22	17280001	20790000	1.59393959020869	IM_87
22	20790001	21450000	4.75937648743782	IM_87
22	21930001	47760000	1.79574408751565	IM_87
22	47760001	50130000	1.33041520768631	IM_87
22	50130001	51180000	2.19617236003274	IM_87
1	840001	2580000	2.54930649363506	IM_88
1	2700001	7800000	0.435268587268251	IM_88
1	7800001	59100000	2.25539136251649	IM_88
1	59100001	60240000	5.70627064547591	IM_88
1	60240001	66660000	2.93778969689008	IM_88
1	66690001	67020000	6.96479311171562	IM_88
1	67020001	172080000	3.52959734404307	IM_88
1	172080001	173190000	7.11316259768394	IM_88
1	173190001	198090000	3.90860304070178	IM_88
1	198090001	199050000	7.53241322280399	IM_88
1	199050001	234570000	4.12513410063097	IM_88
1	234570001	235260000	7.80055776888923	IM_88
1	235260001	249210000	3.23731064243513	IM_88
2	30001	11820000	3.25938139580254	IM_88
2	11820001	13020000	6.49483104850177	IM_88
2	13020001	27780000	3.47010491747699	IM_88
2	27780001	29160000	6.49066804253059	IM_88
2	29160001	103260000	3.94645334043831	IM_88
2	103260001	134790000	1.2969815455329	IM_88
2	134790001	135180000	4.40522426923749	IM_88
2	135180001	136680000	1.86517725755942	IM_88
2	136680001	137160000	4.78614209698823	IM_88
2	137160001	189660000	2.15714922315083	IM_88
2	189660001	190770000	4.22836546460841	IM_88
2	190770001	191280000	2	IM_88
2	191280001	192660000	4.49411830974573	IM_88
2	192660001	2.43e+08	2	IM_88
3	90001	4290000	1.73445201906652	IM_88
3	4290001	5280000	4.3204850369251	IM_88
3	5280001	30210000	2.25890850090398	IM_88
3	30210001	30750000	5.95037697211832	IM_88
3	30750001	151890000	3.11264121767793	IM_88
3	151890001	152250000	8.66304570969877	IM_88
3	152250001	177060000	4.18243215841205	IM_88
3	177060001	177810000	7.66620413648673	IM_88
3	177810001	197820000	4.54062077577104	IM_88
4	90001	190800000	2	IM_88
5	60001	86520000	3.67523814194251	IM_88
5	86520001	86730000	6.64508924334695	IM_88
5	86730001	180690000	4.0185302304448	IM_88
6	210001	2760000	2.20972184901864	IM_88
6	2760001	3180000	5.5769425421187	IM_88
6	3180001	24660000	2.32937423528354	IM_88
6	24660001	25470000	4.79397448574559	IM_88
6	25470001	25950000	2.11169285181114	IM_88
6	25950001	26340000	7.83532102066459	IM_88
6	26340001	90690000	2	IM_88
6	90690001	91350000	4.86849899723875	IM_88
6	91350001	170910000	2.35409257729975	IM_88
7	30001	16680000	2.71393655971684	IM_88
7	16680001	19050000	5.33207177292824	IM_88
7	19050001	32250000	3.23363423298439	IM_88
7	32250001	32490000	0.228539724393352	IM_88
7	32490001	152070000	2.74629171499363	IM_88
7	152070001	158460000	0.40969152828787	IM_88
7	158460001	159120000	2.59928013195057	IM_88
8	180001	61590000	1.83413960188669	IM_88
8	61590001	61950000	6.73728728008451	IM_88
8	61950001	66630000	2.30468458548092	IM_88
8	66630001	67050000	5.60921835464156	IM_88
8	67050001	73770000	2.94504824137544	IM_88
8	73770001	133710000	5.73869636017594	IM_88
8	133710001	135090000	8.34801545159228	IM_88
8	135090001	146310000	5.05771302037712	IM_88
9	210001	1.41e+08	1.88589537799998	IM_88
10	120001	3030000	2	IM_88
10	3030001	3780000	4.15949712530437	IM_88
10	3780001	4290000	6.66183144276011	IM_88
10	4290001	63630000	2.87980566098181	IM_88
10	63630001	64020000	7.66620413648673	IM_88
10	64020001	88740000	2.86533307421993	IM_88
10	88740001	91170000	5.46025687218448	IM_88
10	91170001	111630000	2.77509167078326	IM_88
10	111630001	112800000	5.66174647830052	IM_88
10	112800001	135420000	2.34702726608965	IM_88
11	210001	34920000	2	IM_88
11	34920001	35370000	6.6409051573821	IM_88
11	35370001	65100000	1.87898699563161	IM_88
11	65100001	65970000	5.01818217670118	IM_88
11	65970001	66990000	1.75846945129337	IM_88
11	66990001	67830000	5.36406183442586	IM_88
11	67830001	82560000	1.8824408940381	IM_88
11	82560001	83010000	4.38208546285771	IM_88
11	83010001	94800000	1.77907865843332	IM_88
11	94800001	96090000	5.26023115451741	IM_88
11	96090001	104460000	2	IM_88
11	104460001	104940000	4.65334984800539	IM_88
11	104970001	128010000	2	IM_88
11	128040001	128640000	6.4657023033665	IM_88
11	128640001	134940000	1.39110840169083	IM_88
12	180001	9750000	4.28590067231822	IM_88
12	9750001	9960000	10.6764588518604	IM_88
12	9960001	31860000	4.44383579096748	IM_88
12	31860001	32070000	8.31270411998163	IM_88
12	32070001	128430000	4.17478480515464	IM_88
12	128430001	130500000	1.31711293948312	IM_88
12	130500001	133830000	3.37744809809952	IM_88
13	19530001	77190000	2.24484346068629	IM_88
13	77190001	78090000	4.58332210904977	IM_88
13	78090001	99450000	2	IM_88
13	99450001	100200000	4.86457138453017	IM_88
13	100200001	112110000	2	IM_88
13	112110001	113130000	-0.382896324638793	IM_88
13	113130001	115110000	2.20972184901864	IM_88
14	20190001	68460000	3.10167347264057	IM_88
14	68460001	69300000	7.8962468867999	IM_88
14	69300001	107310000	2.9232796345839	IM_88
15	22320001	102390000	2	IM_88
16	90001	10890000	2	IM_88
16	10890001	12120000	4.37823104457157	IM_88
16	12210001	28920000	2	IM_88
16	28920001	31320000	4.40908278641128	IM_88
16	31320001	56640000	1.24674528562965	IM_88
16	56640001	57510000	3.68273090857971	IM_88
16	57510001	90150000	1.45186094343379	IM_88
17	1	77040000	2.69598196789023	IM_88
17	77040001	77970000	0.146540891257444	IM_88
17	77970001	81090000	2.44615476518925	IM_88
18	150001	56160000	2	IM_88
18	56160001	56700000	4.42066185126493	IM_88
18	56700001	78030000	1.52976528057793	IM_88
19	270001	59100000	1.28357232734035	IM_88
20	60001	58770000	4.723567306904	IM_88
20	58770001	60540000	2.13266041884341	IM_88
20	60540001	62910000	4.73919695109594	IM_88
21	15480001	36180000	2	IM_88
21	36180001	36960000	5.62940976801818	IM_88
21	36960001	48090000	2	IM_88
22	17280001	32370000	1.69334603141948	IM_88
22	32370001	32880000	0.00555525862572535	IM_88
22	32880001	51180000	1.6523243637471	IM_88
1	840001	249210000	3.78370213969623	IM_90
2	30001	2.43e+08	4.00880337714685	IM_90
3	90001	197820000	3.8907978779826	IM_90
4	90001	190800000	2.74333611110918	IM_90
5	60001	180690000	2.99658052788371	IM_90
6	210001	170910000	3.66609701463045	IM_90
7	30001	157080000	3.60203715887606	IM_90
7	157080001	159120000	9.01607943976743	IM_90
8	180001	1950000	9.43182374388258	IM_90
8	1980001	146310000	3.51672107825769	IM_90
9	210001	1.41e+08	3.35705240775622	IM_90
10	120001	135420000	3.50606436767584	IM_90
11	210001	134940000	2.9226144463294	IM_90
12	180001	133830000	3.38895494387482	IM_90
13	19530001	110400000	2.4596294650378	IM_90
13	110400001	115110000	7.45448093144694	IM_90
14	20190001	107310000	3.48475614617572	IM_90
15	22320001	99240000	3.45280681308456	IM_90
15	99240001	102390000	8.74016448962527	IM_90
16	90001	90150000	0.590370326975641	IM_90
17	1	81090000	2	IM_90
18	150001	78030000	2.81709593934001	IM_90
19	270001	59100000	2.55405795614395	IM_90
20	60001	62910000	3.45280681308456	IM_90
21	15480001	48090000	4.09475728316881	IM_90
22	17280001	51180000	2.64862683816774	IM_90
1	840001	154680000	3.92949512761685	IM_91
1	154680001	157830000	3.05418304973964	IM_91
1	157830001	249210000	3.90940243656228	IM_91
2	30001	2.43e+08	3.99336550242937	IM_91
3	90001	66420000	3.94626723385921	IM_91
3	66420001	66840000	5.75486281753784	IM_91
3	66840001	197820000	3.99505130033098	IM_91
4	90001	20730000	2.99751816966072	IM_91
4	20730001	26580000	2	IM_91
4	26580001	47970000	2.93362113583783	IM_91
4	47970001	76290000	2	IM_91
4	76350001	83070000	2.99141325628356	IM_91
4	83070001	190800000	2.13585640227662	IM_91
5	60001	45900000	3.00821163703134	IM_91
5	49560001	76320000	1.10778819491836	IM_91
5	76320001	180690000	2	IM_91
6	210001	36390000	3.08341760249334	IM_91
6	36390001	66600000	3.93787797653005	IM_91
6	66600001	98940000	2.98226357631696	IM_91
6	98940001	134460000	2.10704890636228	IM_91
6	134460001	170910000	3.19192233810891	IM_91
7	30001	47400000	3.02657251775772	IM_91
7	47400001	47880000	4.5618239117164	IM_91
7	47880001	75480000	3.17478841270163	IM_91
7	75480001	159120000	3.96979124715374	IM_91
8	180001	2040000	1.5647379876942	IM_91
8	2040001	29550000	1.00493145262224	IM_91
8	29550001	34650000	4.34431407136735	IM_91
8	34650001	35160000	2.71502083942955	IM_91
8	35160001	37260000	6.15694157402942	IM_91
8	37260001	39240000	8.40332565860449	IM_91
8	39240001	39390000	-1.50095489954256	IM_91
8	39390001	39780000	8.27498828545388	IM_91
8	39780001	55200000	6.76270260359156	IM_91
8	55200001	62970000	8.28621262600236	IM_91
8	62970001	63360000	5.57218643479571	IM_91
8	63390001	146310000	6.93700639088603	IM_91
9	210001	71130000	2.92755928701589	IM_91
9	71130001	118320000	3.93787797653005	IM_91
9	118320001	123030000	3.23567592622285	IM_91
9	123030001	1.41e+08	3.97315592186774	IM_91
10	120001	1410000	5.89680705212139	IM_91
10	1410001	38280000	4.62393107496254	IM_91
10	38280001	43860000	2.96095021019091	IM_91
10	43860001	44070000	5.0325260369674	IM_91
10	44070001	44940000	2.57716966011767	IM_91
10	44940001	47610000	5.73359238779871	IM_91
10	47670001	104490000	2	IM_91
10	104490001	135420000	3.9748386437297	IM_91
11	210001	750000	2.66489831120102	IM_91
11	750001	55440000	2	IM_91
11	55440001	134940000	2.98073952683409	IM_91
12	180001	133830000	2.96399190074069	IM_91
13	19530001	115110000	4.01192337786227	IM_91
14	20190001	23520000	3.99842366514414	IM_91
14	23520001	58680000	3.16079281675675	IM_91
14	58680001	64020000	4.01192337786227	IM_91
14	64020001	64890000	2.6693089675675	IM_91
14	64890001	78390000	3.96474615760752	IM_91
14	78390001	107310000	2.99446520029886	IM_91
15	22320001	95670000	2	IM_91
15	95670001	98850000	3.37926302232111	IM_91
15	98850001	102390000	4.23187136414627	IM_91
16	90001	46590000	2.60339136019341	IM_91
16	46590001	89220000	2	IM_91
16	89220001	90150000	2.68844847083265	IM_91
17	1	81090000	2.95031236787081	IM_91
18	150001	6450000	2.92301559193414	IM_91
18	6450001	8490000	4.52118160954953	IM_91
18	8490001	9150000	3.53465467694858	IM_91
18	9150001	10740000	4.86824244886311	IM_91
18	10740001	18630000	3.59781153872845	IM_91
18	18630001	19980000	2.26898739873131	IM_91
18	19980001	21090000	3.52336010016121	IM_91
18	21090001	21480000	10.2825705676632	IM_91
18	21480001	22620000	4.96290859472475	IM_91
18	22620001	25800000	3.4510520203949	IM_91
18	25800001	78030000	2	IM_91
19	270001	1410000	2.73278189242237	IM_91
19	1410001	4590000	1.7714810483941	IM_91
19	4590001	18630000	3.46547210981276	IM_91
19	18630001	19350000	7.92800793584472	IM_91
19	19350001	22710000	10.5276521049934	IM_91
19	23040001	33660000	7.26338637472852	IM_91
19	33660001	42690000	10.0741515780222	IM_91
19	42690001	46410000	11.3395900757898	IM_91
19	46410001	55080000	1.85286844371979	IM_91
19	55080001	59100000	2.80568928724896	IM_91
20	60001	26160000	3.09884137801837	IM_91
20	29850001	62910000	5.158028455067	IM_91
21	15480001	48090000	2	IM_91
22	17280001	51180000	2	IM_91
1	840001	1740000	2.74420243228963	IM_92
1	1740001	24630000	1.85059169087664	IM_92
1	24630001	41880000	0.84352062459892	IM_92
1	41880001	43710000	1.83851404950669	IM_92
1	43710001	52620000	2.46492380725592	IM_92
1	52650001	61500000	1.76659803506878	IM_92
1	61500001	61950000	2.52336188085412	IM_92
1	61950001	89130000	1.70822929182353	IM_92
1	89130001	90840000	2	IM_92
1	90840001	93930000	1.43866626711761	IM_92
1	93930001	95340000	1.80243822076306	IM_92
1	95340001	121260000	1.40054659559913	IM_92
1	121320001	155910000	2	IM_92
1	155910001	157650000	2.75910144498809	IM_92
1	157650001	159390000	1.6964639710031	IM_92
1	159390001	161160000	2.74717983030841	IM_92
1	161160001	1.74e+08	1.75725025964821	IM_92
1	174000001	178440000	0.765671855565131	IM_92
1	178440001	182850000	1.77085236727611	IM_92
1	182850001	184050000	4.0865791306474	IM_92
1	184050001	204480000	1.71327958724485	IM_92
1	204480001	205500000	0.788028489870911	IM_92
1	205500001	207540000	1.11555476208723	IM_92
1	207540001	227550000	0.813268011165196	IM_92
1	227550001	228480000	2	IM_92
1	228480001	234600000	0.847666018650509	IM_92
1	234600001	235140000	1.42036218563934	IM_92
1	235140001	249210000	0.764321583488776	IM_92
2	30001	1860000	2.12473379169745	IM_92
2	1860001	3030000	1.54752794573892	IM_92
2	3030001	3660000	2.20122801395104	IM_92
2	3660001	8430000	1.56631747327235	IM_92
2	8430001	12960000	2	IM_92
2	12960001	20040000	1.64052098860416	IM_92
2	20040001	20910000	2.122019287965	IM_92
2	20910001	21570000	0.754211574939234	IM_92
2	21600001	23970000	1.58517766700368	IM_92
2	23970001	24330000	2.89656997606363	IM_92
2	24330001	28770000	2	IM_92
2	28770001	29040000	2.55035236091778	IM_92
2	29040001	37800000	1.68723815822654	IM_92
2	37800001	40410000	2.80898189545417	IM_92
2	40410001	43170000	1.71412177069413	IM_92
2	43170001	43800000	2.43161818697919	IM_92
2	43800001	116160000	1.72086404733025	IM_92
2	116160001	116550000	0.772431231016614	IM_92
2	116550001	118650000	2.40603709013097	IM_92
2	118680001	118950000	3.12882238374557	IM_92
2	118950001	119700000	0.673756639198514	IM_92
2	119700001	119940000	2.47924773870303	IM_92
2	119940001	123690000	0.785310846902828	IM_92
2	123690001	127830000	2.30189348229169	IM_92
2	127830001	128700000	2.91278820244335	IM_92
2	128700001	129300000	0.890783353299244	IM_92
2	129300001	129870000	2.4926438590395	IM_92
2	129870001	134550000	0.910424014443129	IM_92
2	134550001	159630000	1.68053862862886	IM_92
2	159630001	160410000	0.929462409890908	IM_92
2	160410001	161040000	2.79598085126193	IM_92
2	161040001	161370000	3.6713400099032	IM_92
2	161370001	167220000	2.65151963941423	IM_92
2	167220001	168090000	4.28908153655838	IM_92
2	168090001	169560000	2.6407509257194	IM_92
2	169560001	170490000	0.788028489870911	IM_92
2	170490001	171210000	1.74707112112246	IM_92
2	171210001	175560000	2.60367428193858	IM_92
2	175560001	178020000	0.807111836501287	IM_92
2	178020001	186360000	2.66328576174163	IM_92
2	186360001	187650000	0.878212517973428	IM_92
2	187650001	202620000	2.67212297722197	IM_92
2	202620001	204150000	0.833178179027923	IM_92
2	204150001	205950000	1.62973584401644	IM_92
2	205950001	210510000	0.812583457420115	IM_92
2	210510001	210660000	2.60367428193858	IM_92
2	210660001	211800000	0.80642848501666	IM_92
2	211800001	241380000	1.77170363447106	IM_92
2	241380001	2.43e+08	1.01959587626203	IM_92
3	90001	37530000	0.829049616622716	IM_92
3	37530001	108390000	1.70738804346571	IM_92
3	108390001	111120000	0.704775426503818	IM_92
3	111120001	112650000	2	IM_92
3	112650001	114060000	2.78898963991922	IM_92
3	114060001	115320000	1.77085236727611	IM_92
3	115320001	115800000	2.45824959192006	IM_92
3	115800001	1.17e+08	1.56631747327235	IM_92
3	117000001	117720000	2.35892183871322	IM_92
3	117720001	161130000	2	IM_92
3	161130001	168480000	1.64384403650399	IM_92
3	168480001	172470000	2.81398830836886	IM_92
3	172470001	190650000	1.80500725098036	IM_92
3	190650001	193380000	1.32211913853262	IM_92
3	193380001	197820000	1.70991218929266	IM_92
4	90001	21330000	0.828361990434247	IM_92
4	21330001	37560000	1.6115354908986	IM_92
4	37560001	38880000	2.10575751303989	IM_92
4	38880001	94380000	1.6571576016225	IM_92
4	94380001	95700000	2.67015821646821	IM_92
4	95700001	127080000	1.65965770224033	IM_92
4	127080001	128700000	2.46587780092759	IM_92
4	128700001	129960000	3.51941997418774	IM_92
4	129960001	190800000	0.796875590603885	IM_92
5	60001	1860000	3.36897077055545	IM_92
5	1860001	13950000	2.46683192818376	IM_92
5	13950001	14880000	3.02212664412763	IM_92
5	14880001	35850000	2.49072852454892	IM_92
5	35850001	36930000	2.94736548032107	IM_92
5	36930001	42840000	1.73183848114751	IM_92
5	42840001	43770000	2.21682366979139	IM_92
5	43770001	53910000	1.65632450191888	IM_92
